Event,Hit
2424,0
2425,0
2426,0
2427,0
2428,1
2429,0
2430,1
2431,1
2432,0
2433,0
2434,0
2435,0
2435,1
2436,0
2437,0
2438,0
2439,0
2440,0
2441,1
2442,1
2443,0
2444,0
2445,0
2446,0
2447,1
2448,0
2449,0
2450,0
2451,1
2452,0
2453,1
2454,1
2455,1
2456,0
2457,1
2458,0
2459,0
2460,0
2461,0
2462,0
2463,0
2464,1
2465,0
2466,0
2467,0
2468,0
2469,1
2470,0
2471,1
2472,0
2473,1
2474,1
2475,0
2476,0
2477,0
2478,0
2479,0
2480,0
2481,0
2482,1
2483,1
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,0
2491,0
2492,1
2493,0
2494,1
2495,0
2496,0
2497,0
2498,1
2499,0
2500,0
2501,0
2502,0
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,1
2510,0
2511,1
2512,1
2513,0
2514,0
2515,0
2516,1
2517,0
2518,1
2519,0
2520,0
2521,0
2522,0
2523,0
2524,1
2525,0
2526,1
2527,0
2528,0
2529,1
2530,0
2531,0
2532,0
2533,0
2534,1
2535,0
2536,1
2537,0
2538,0
2539,1
2540,0
2541,1
2542,0
2543,1
2544,1
2545,1
2546,0
2547,1
2548,0
2549,1
2550,1
2551,0
2552,0
2553,1
2554,1
2555,1
2556,1
2557,0
2558,0
2559,1
2560,0
2561,0
2562,1
2563,1
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,0
2574,0
2575,1
2576,0
2577,0
2578,0
2579,0
2580,0
2581,1
2582,0
2583,1
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,1
2597,0
2598,0
2599,0
2600,0
2601,0
2601,0
2602,1
2603,0
2604,1
2605,0
2606,0
2607,0
2608,0
2609,1
2610,0
2611,0
2612,0
2613,1
2614,0
2615,1
2616,0
2617,0
2618,1
2619,0
2620,0
2621,1
2622,1
2623,0
2624,0
2625,0
2626,0
2627,1
2628,0
2629,0
2630,0
2631,1
2632,0
2632,1
2633,0
2634,0
2635,0
2636,0
2637,0
2637,1
2638,0
2639,1
2640,1
2641,0
2642,1
2643,0
2644,0
2645,1
2646,1
2647,1
2648,1
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,0
2663,1
2664,0
2665,1
2666,0
2667,0
2668,1
2669,0
2670,1
2671,1
2672,1
2673,0
2674,0
2675,0
2676,1
2677,0
2678,0
2679,0
2680,1
2681,0
2682,1
2683,1
2684,0
2685,1
2686,1
2687,0
2688,1
2689,0
2690,0
2691,0
2692,0
2693,0
2694,1
2695,1
2696,1
2697,0
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,1
2705,1
2706,1
2707,1
2708,0
2709,1
2710,0
2711,1
2712,0
2713,0
2714,0
2715,0
2716,1
2717,0
2717,1
2718,1
2719,0
2720,0
2721,1
2722,1
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,1
2730,1
2731,0
2732,0
2733,1
2734,0
2735,0
2736,0
2737,0
2738,0
2739,1
2740,0
2741,0
2742,1
2743,0
2744,0
2745,1
2746,0
2746,0
2747,1
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,1
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,0
2769,0
2770,1
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,1
2778,0
2779,0
2780,1
2781,0
2782,0
2783,1
2784,0
2785,1
2786,1
2787,1
2788,0
2789,0
2790,0
2791,0
2792,0
2793,1
2794,1
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,1
2804,1
2805,1
2806,0
2807,0
2808,0
2809,1
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,1
2823,0
2824,0
2825,1
2826,0
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,1
2837,1
2838,0
2839,1
2840,0
2841,1
2842,0
2843,0
2844,1
2845,1
2846,0
2847,0
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,1
2856,0
2857,0
2858,1
2859,0
2860,0
2861,0
2862,0
2863,1
2864,0
2865,0
2866,0
2867,0
2868,0
2869,1
2870,0
2871,0
2872,0
2873,0
2874,1
2875,0
2876,1
2877,1
2878,0
2879,1
2880,1
2881,0
2882,0
2883,0
2884,1
2885,0
2886,1
2887,0
2887,1
2888,1
2889,0
2890,1
2891,0
2892,1
2893,0
2894,1
2895,0
2896,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,1
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,1
2911,0
2912,0
2913,0
2914,0
2915,0
2916,1
2917,0
2918,0
2919,0
2920,0
2921,0
2921,1
2922,0
2923,1
2924,0
2925,0
2926,0
2927,1
2928,0
2928,0
2929,0
2930,0
2931,1
2932,1
2933,1
2934,0
2935,0
2936,0
2937,0
2938,1
2939,1
2940,1
2941,0
2942,0
2943,0
2944,1
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
