Event,Hit
31327,1
31328,0
31329,1
31330,0
31331,0
31332,1
31333,1
31334,1
31335,1
31336,0
31337,1
31338,0
31339,0
31340,0
31341,0
31342,1
31343,0
31344,0
31345,1
31346,0
31347,0
31348,0
31349,0
31350,0
31351,0
31352,0
31353,1
31354,0
31355,0
31356,1
31357,0
31358,0
31359,0
31360,0
31361,0
31362,0
31363,1
31364,1
31365,0
31366,0
31367,0
31368,0
31369,1
31370,0
31371,0
31372,1
31373,0
31374,1
31375,1
31376,1
31377,1
31378,0
31379,0
31380,1
31381,0
31382,0
31383,0
31384,0
31385,1
31386,0
31387,0
31388,0
31389,1
31390,1
31391,1
31392,1
31393,0
31393,0
31394,0
31395,1
31396,0
31397,1
31398,0
31399,0
31400,0
31401,0
31402,0
31403,1
31404,0
31405,0
31405,0
31406,0
31407,1
31408,0
31409,0
31410,1
31411,1
31412,0
31413,0
31414,1
31415,0
31416,1
31417,1
31418,0
31419,1
31420,1
31421,0
31422,0
31423,1
31424,1
31425,0
31426,1
31427,1
31428,0
31429,1
31430,1
31431,1
31432,0
31433,1
31434,1
31435,0
31436,1
31437,0
31438,0
31439,0
31440,1
31441,1
31442,1
31443,1
31444,1
31445,1
31446,1
31447,1
31448,0
31449,0
31450,0
31451,1
31452,0
31453,1
31454,0
31454,1
31455,1
31456,0
31457,0
31458,0
31459,0
31460,1
31461,1
31462,0
31463,0
31464,0
31465,0
31466,0
31467,0
31468,0
31469,0
31470,0
31471,0
31472,0
31473,1
31474,0
31475,0
31476,0
31477,0
31478,0
31479,0
31480,0
31481,0
31482,0
31483,0
31484,1
31485,0
31486,0
31487,1
31488,1
31489,1
31490,1
31491,1
31492,1
31493,0
31494,0
31495,1
31496,0
31497,1
31498,1
31499,0
31500,1
31501,1
31502,1
31503,0
31504,0
31505,0
31506,1
31507,1
31508,0
31509,0
31510,0
31511,0
31512,1
31513,0
31514,0
31515,0
31516,0
31517,0
31518,1
31519,0
31520,0
31521,0
31522,0
31523,1
31524,0
31525,1
31526,1
31527,0
31528,0
31529,0
31530,0
31531,1
31532,0
31533,0
31534,0
31535,0
31536,0
31537,0
31538,0
31539,0
31540,1
31541,0
31542,0
31543,0
31544,0
31545,1
31546,0
31547,0
31548,0
31548,0
31549,1
31550,0
31551,0
31552,0
31553,1
31554,0
31555,0
31556,1
31557,0
31558,0
31559,0
31560,0
31561,1
31562,1
31563,1
31564,0
31565,0
31566,0
31567,0
31568,0
31569,0
31570,1
31571,0
31572,0
31573,0
31574,1
31575,0
31576,0
31577,0
31578,1
31579,0
31580,0
31581,0
31582,1
31583,0
31584,1
31585,0
31586,0
31587,0
31588,0
31589,0
31589,1
31590,0
31591,0
31592,0
31593,1
31594,0
31595,1
31596,1
31597,0
31598,1
31599,0
31600,0
31601,1
31602,1
31603,1
31604,0
31605,0
31606,0
31607,1
31608,0
31609,0
31610,1
31611,0
31612,0
31613,0
31614,0
31615,1
31616,1
31617,0
31618,0
31619,0
31620,0
31621,1
31622,1
31623,1
31624,1
31625,1
31626,1
31627,1
31628,0
31629,1
31630,0
31631,1
31632,1
31633,0
31634,0
31635,1
31636,0
31637,0
31638,1
31639,0
31640,1
31641,1
31642,0
31643,0
31644,0
31645,1
31646,0
31647,1
31648,0
31649,0
31650,0
31651,1
31652,1
31653,0
31654,1
31655,1
31656,0
31657,0
31658,0
31659,1
31660,1
31661,1
31662,1
31663,1
31664,0
31665,1
31666,1
31667,0
31668,1
31669,0
31670,1
31671,0
31672,0
31673,0
31674,0
31675,1
31676,1
31677,0
31678,1
31679,0
31680,0
31681,0
31682,1
31683,0
31684,0
31685,1
31686,0
31687,1
31688,0
31689,1
31690,0
31691,0
31692,0
31693,1
31694,0
31695,0
31696,0
31697,0
31698,0
31699,1
31700,1
31701,0
31702,1
31703,0
31704,0
31705,0
31706,0
31707,0
31708,1
31709,1
31710,0
31711,0
31712,0
31713,0
31714,1
31715,0
31716,1
31717,1
31718,0
31719,0
31720,0
31721,1
31722,1
31723,1
31724,1
31725,0
31726,0
31727,0
31728,0
31729,0
31730,0
31731,1
31732,0
31733,1
31734,1
31735,0
31736,0
31737,0
31738,1
31739,1
31740,1
31741,1
31742,1
31743,0
31744,1
31745,0
31746,0
31747,0
31748,1
31749,0
31750,1
31751,0
31752,1
31753,1
31754,1
31755,0
31756,1
31757,0
31758,0
31759,1
31760,0
31761,0
31762,1
31763,0
31764,0
31765,1
31766,0
31767,1
31768,1
31769,0
31770,1
31771,1
31772,1
31773,1
31774,0
31775,0
31776,0
31777,0
31778,1
31779,1
31780,0
31781,0
31782,1
31783,1
31784,1
31785,0
31786,1
31787,0
31788,1
31789,0
31790,1
31791,1
31792,1
31793,1
31794,0
31795,1
31796,0
31797,0
31798,0
31799,0
31800,0
31801,0
31802,0
31803,0
31804,0
31805,0
31806,0
31807,1
31808,1
31809,1
31810,0
31811,0
31812,0
31813,0
31814,0
31814,0
31815,0
31816,1
31817,1
31818,0
31819,0
31820,1
31821,0
31822,0
31823,1
31824,0
31825,0
31826,0
31827,0
31828,1
31829,0
31830,1
31831,0
31832,1
31833,0
31834,1
31835,1
31836,0
31837,0
31838,0
31839,0
31840,1
31841,1
31842,1
31843,1
31844,0
31845,1
31846,1
31847,0
31848,0
31849,1
31850,1
31851,0
31852,0
31853,0
31854,0
31855,1
31856,1
31857,0
31858,0
31859,0
31860,0
31861,1
31862,0
31863,0
31864,0
31865,0
31866,0
31867,0
31868,0
31869,0
31870,1
31871,1
31872,0
31873,1
31874,0
31875,0
31876,1
31877,0
31878,0
31879,0
31880,0
31881,0
31882,0
31883,0
31884,0
31885,0
31886,1
31887,0
31888,0
31889,0
31890,1
31891,1
31892,1
31893,0
31894,0
31895,1
31896,1
31897,1
31898,0
31899,0
31900,0
31901,1
31902,0
31903,0
31904,0
31905,1
31906,1
31907,0
31908,0
31909,1
31910,0
31911,0
31912,0
31913,0
31914,0
31915,1
31916,0
31917,0
31918,1
31919,0
31920,0
31921,1
31922,0
31923,1
31924,0
31925,1
31926,1
31927,0
31928,1
31929,0
31930,0
31931,1
31932,1
31933,1
31934,1
31935,0
31936,1
31937,0
31938,0
31938,0
31939,1
31940,1
31941,0
31942,0
31943,0
31944,1
31945,0
31946,1
31947,0
31948,0
31949,1
31950,0
31951,1
31952,0
31953,0
31954,1
31955,1
31956,1
31957,0
31958,1
31959,0
31960,1
31961,1
31962,0
31963,0
31964,1
31965,0
31966,0
31967,0
31968,1
31969,0
31970,0
31971,1
31972,1
31973,1
31974,0
31975,1
31976,0
31976,1
31977,1
31978,1
31979,1
31980,1
31981,1
31982,0
31983,0
31984,0
31985,0
31986,0
31986,0
31987,1
31988,1
31989,0
31990,0
31991,1
31992,0
31993,1
31994,0
31995,0
31996,1
31997,0
31998,1
31999,1
32000,1
32001,1
32002,1
32003,0
32004,0
32005,0
32006,1
32007,1
32008,1
32009,1
32010,0
32011,1
32012,0
32013,0
32014,0
32015,1
32016,1
32017,0
32018,1
32019,1
32020,0
32021,0
32022,1
32023,1
32024,1
32025,1
32026,1
32027,1
32028,0
32029,0
32030,0
32031,0
32032,1
32033,1
32034,0
32035,0
32036,0
32037,1
32038,0
32039,0
32040,1
32041,1
32042,1
32043,0
32044,0
32045,1
32046,0
32047,1
32048,0
32049,1
32050,1
32051,0
32052,1
32053,1
32054,1
32055,0
32056,1
32057,1
32058,0
32059,0
32060,0
32061,0
32062,0
32063,0
32064,1
32065,0
32066,0
32067,1
32068,0
32069,0
32070,0
32071,1
32072,0
32073,1
32074,0
32075,1
32076,0
32077,1
32078,0
32079,0
32080,1
32081,0
32082,0
32083,1
32084,1
32085,0
32086,1
32087,1
32088,1
32089,0
32090,0
32091,1
32092,0
32093,0
32094,1
32095,0
32096,0
32097,1
32098,0
32099,1
32100,0
32101,0
32102,1
32103,0
32104,0
32105,1
32106,0
32107,0
32108,0
32109,0
32110,0
32111,0
32112,0
32113,1
32114,1
32115,1
32116,0
32117,1
32118,1
32119,0
32120,0
32121,0
32122,0
32123,0
32124,1
32125,0
32125,1
32126,1
32127,0
32128,0
32129,0
32130,1
32131,0
32132,1
32133,0
32134,0
32135,1
32136,0
32137,1
32138,1
32139,0
32140,1
32141,1
32142,0
32143,0
32144,1
32145,1
32146,0
32147,0
32148,0
32149,1
32150,0
32151,1
32152,0
32153,1
32154,0
32155,0
32156,0
32157,1
32158,0
32159,0
32160,0
32161,1
32162,0
32163,0
32164,0
32165,1
32166,0
32166,0
32167,0
32168,0
32169,0
32170,0
32171,1
32172,1
32173,0
32174,0
32175,1
32176,0
32177,0
32178,0
32179,1
32180,0
32181,0
32182,1
32183,1
32184,0
32185,1
32186,0
32187,1
32188,0
32189,1
32190,0
32191,0
32192,0
32193,1
32194,1
32195,0
32195,0
32196,0
32197,1
32198,1
32199,0
32200,0
32201,1
32202,0
32203,0
32204,0
32205,0
32206,0
32207,1
32208,0
32209,0
32210,1
32211,1
32212,0
32213,0
32214,1
32215,0
32216,1
32217,0
32218,0
32219,0
32220,1
32221,0
32222,0
32223,0
32224,0
32225,0
32226,1
32227,0
32228,1
32229,0
32230,1
32231,0
32232,1
32233,0
32234,0
32235,0
32236,1
32237,1
32238,0
32239,0
32240,1
32241,0
32242,0
32243,1
32244,0
32245,1
32246,0
32247,0
32248,0
32249,1
32250,0
32251,0
32252,1
32253,0
32253,1
32254,0
32255,0
32256,0
32257,0
32258,1
32259,0
32260,0
32261,0
32262,1
32263,1
32264,0
32265,0
32266,1
32267,1
32268,1
32269,0
32270,0
32271,0
32272,0
32273,0
32274,0
32275,0
32276,0
32277,0
32278,0
32279,1
32280,0
32281,1
32282,1
32283,0
32284,1
32285,1
32286,1
32287,1
32288,0
32289,0
32290,0
32291,1
32292,1
32293,0
32294,0
32295,0
32296,1
32297,0
32298,0
32299,1
32300,0
32301,0
32302,0
32303,1
32304,0
32305,0
32306,0
32307,0
32308,1
32309,1
32310,1
32311,1
32312,1
32313,0
32314,1
32315,0
32316,0
32317,0
32318,0
32319,0
32320,0
32321,0
32322,1
32323,1
32324,1
32325,0
32326,0
32327,0
32328,0
32329,0
32330,1
32331,1
32332,1
32333,1
32334,1
32335,1
32336,0
32337,1
32338,1
32339,1
32340,0
32341,0
32342,0
32343,1
32344,0
32344,1
32345,1
32346,1
32347,0
32348,1
32349,1
32350,0
32351,0
32352,0
32353,1
32354,0
32355,0
32355,0
32356,1
32357,0
32358,1
32359,0
32360,0
32361,0
32362,1
32363,0
32364,0
32365,0
32366,0
32367,0
32368,0
32369,0
32370,0
32371,0
32372,1
32373,0
32374,1
32375,0
32376,0
32377,0
32378,1
32379,1
32380,1
32381,1
32382,0
32383,0
32384,1
32385,0
32386,0
32387,1
32388,1
32389,1
32390,0
32391,0
32392,0
32393,0
32394,0
32395,1
32396,0
32397,0
32398,1
32399,0
32400,1
32401,0
32402,1
32403,1
32404,0
32405,1
32406,0
32407,1
32408,0
32409,0
32410,1
32411,0
32412,0
32413,1
32414,1
32415,0
32416,0
32417,1
32418,1
32419,1
32420,1
32421,0
32422,1
32423,1
32424,0
32425,1
32426,0
32427,0
32428,0
32429,0
32430,1
32431,0
32432,0
32433,0
32434,0
32435,0
32436,0
32437,1
32438,1
32439,0
32440,0
32441,0
32442,0
32443,0
32444,0
32445,0
32446,0
32447,1
32448,1
32449,1
32450,1
32451,1
32452,1
32453,0
32454,0
32455,0
32456,0
32457,0
32458,1
32459,1
32460,0
32461,1
32462,0
32463,0
32464,1
32465,0
32466,0
32467,0
32468,0
32469,1
32470,1
32471,0
32472,0
32473,0
32474,1
32475,1
32476,0
32477,1
32478,0
32479,1
32480,0
32481,0
32482,1
32483,1
32484,1
32485,1
32486,1
32487,1
32488,0
32489,0
32490,0
32491,1
32492,0
32493,0
32494,0
32495,0
32496,1
32497,0
32498,1
32499,0
32500,0
32501,0
32502,0
32503,0
32504,1
32505,0
32506,1
32507,1
32508,1
32509,1
32510,1
32511,0
32512,1
32513,0
32514,1
32515,0
32516,0
32517,0
32518,1
32519,1
32520,0
32521,0
32522,1
32523,0
32524,1
32525,0
32526,1
32527,0
32528,1
32529,1
32530,0
32531,0
32532,0
32533,0
32534,0
32535,0
32536,0
32537,0
32538,0
32539,1
32540,0
32541,0
32542,0
32543,1
32544,1
32545,0
32546,0
32547,1
32548,0
32549,0
32550,0
32551,1
32552,0
32553,0
32554,0
32555,1
32556,1
32557,1
32558,0
32559,0
32560,1
32561,0
32562,1
32563,1
32564,1
32565,0
32566,0
32567,1
32568,1
32569,0
32570,1
32571,0
32572,0
32573,1
32574,0
32575,1
32576,0
32577,0
32578,0
32579,0
32580,1
32581,0
32582,0
32583,0
32584,1
32585,0
32586,0
32587,0
32588,1
32589,1
32590,1
32591,0
32592,0
32593,1
32594,0
32595,1
32596,0
32597,0
32598,1
32599,0
32600,1
32601,0
32602,1
32603,0
32604,1
32605,1
32606,0
32607,1
32608,1
32609,1
32610,0
32611,1
32612,1
32613,1
32614,0
32615,0
32616,0
32617,0
32618,0
32619,0
32620,0
32621,0
32622,0
32623,0
32624,0
32625,0
32626,0
32627,0
32628,0
32629,0
32630,1
32631,0
32632,0
32633,1
32634,1
32635,0
32636,0
32637,0
32638,1
32639,1
32640,0
32641,1
32642,0
32643,0
32644,0
32645,0
32646,0
32647,0
32648,0
32649,0
32649,0
32650,0
32651,0
32652,0
32653,0
32654,1
32655,0
32656,0
32657,0
32658,0
32658,0
32659,0
32660,1
32661,0
32662,0
32663,1
32664,1
32665,1
32666,0
32667,1
32668,0
32668,0
32669,0
32670,1
32671,0
32672,1
32673,0
32674,1
32675,1
32676,0
32677,0
32678,1
32679,0
32680,0
32681,1
32682,0
32683,1
32684,1
32685,0
32686,0
32687,0
32688,0
32689,1
32690,0
32691,1
32692,0
32693,0
32694,1
32695,1
32696,1
32697,1
32698,0
32699,0
32700,1
32701,0
32702,0
32703,0
32704,1
32705,0
32706,0
32707,0
32708,1
32709,0
32710,1
32711,1
32712,1
32713,1
32714,0
32715,1
32716,0
32717,0
32718,0
32719,1
32720,1
32721,1
32722,1
32723,0
32724,1
32725,0
32726,0
32727,0
32728,0
32729,0
32730,1
32731,0
32732,1
32733,0
32734,0
32735,1
32736,1
32737,0
32738,0
32739,1
32740,0
32741,0
32742,0
32743,0
32744,1
32745,0
32746,1
32747,0
32748,1
32749,1
32750,0
32751,1
32752,0
32753,0
32754,0
32755,0
32756,0
32757,1
32758,0
32759,0
32760,1
32761,1
32762,0
32763,1
32764,0
32765,1
32766,1
32767,0
32768,0
32769,0
32770,1
32771,0
32772,0
32773,0
32774,0
32775,0
32776,0
32777,0
32778,0
32779,0
32780,1
32781,1
32782,0
32783,1
32784,0
32785,1
32786,0
32787,1
32788,0
32789,1
32790,1
32791,0
32792,0
32793,0
32794,1
32795,0
32796,1
32797,0
32798,1
32799,0
32800,0
32801,0
32802,0
32803,0
32804,1
32805,1
32806,0
32807,0
32808,0
32809,1
32810,1
32811,1
32812,1
32813,1
32814,0
32815,1
32816,0
32817,1
32818,0
32819,0
32820,0
32821,1
32822,1
32823,0
32824,0
32825,0
32826,0
32827,0
32828,0
32829,1
32830,1
32831,0
32832,0
32833,1
32834,1
32835,0
32836,0
32837,0
32838,0
32839,1
32840,1
32841,1
32842,1
32843,0
32844,1
32845,1
32846,0
32847,1
32848,0
32849,0
32850,0
32851,0
32852,1
32853,1
32854,1
32855,0
32856,0
32857,0
32858,0
32859,0
32860,1
32861,1
32862,1
32863,1
32864,0
32865,0
32866,1
32867,0
32868,1
32869,0
32870,0
32871,1
32872,0
32873,0
32874,0
32875,1
32876,0
32877,1
32878,0
32879,0
32880,0
32881,0
32882,0
32883,1
32884,1
32885,0
32886,1
32887,1
32888,0
32889,1
32890,0
32891,0
32892,0
32893,0
32894,1
32895,1
32896,1
32897,0
32898,0
32899,0
32900,1
32901,0
32902,0
32903,1
32904,0
32905,0
32906,0
32907,0
32908,1
32909,1
32910,0
32911,0
32912,0
32913,0
32914,1
32915,1
32916,0
32917,0
32918,0
32919,0
32920,0
32921,0
32922,0
32923,0
32924,0
32925,1
32926,0
32927,0
32928,0
32929,1
32930,0
32931,0
32932,0
32933,0
32934,1
32935,0
32936,1
32937,0
32938,1
32939,0
32940,0
32941,0
32942,0
32943,1
32944,0
32945,1
32946,0
32947,0
32948,0
32949,1
32950,1
32951,0
32952,0
32953,0
32954,1
32955,1
32956,0
32957,0
32958,0
32959,0
32960,0
32961,0
32962,0
32963,0
32964,1
32965,0
32966,0
32967,1
32968,1
32969,0
32970,0
32971,1
32972,1
32973,0
32974,1
32975,0
32976,1
32977,0
32978,0
32979,1
32980,0
32981,0
32982,0
32983,0
32983,0
32984,1
32985,0
32986,1
32987,0
32988,0
32989,1
32990,0
32991,1
32992,1
32993,0
32994,0
32995,0
32996,0
32996,1
32997,1
32998,0
32999,0
33000,0
33001,0
33002,1
33003,0
33004,0
33005,0
33006,0
33007,1
33008,1
33009,1
33010,1
33011,1
33012,0
33013,0
33014,0
33015,1
33016,1
33017,1
33018,1
33019,1
33020,0
33021,0
33022,0
33023,1
33024,1
33025,0
33026,1
33027,0
33028,1
33029,0
33030,1
33031,1
33032,0
33033,0
33034,1
33035,0
33036,0
33037,0
33038,0
33039,0
33040,0
33041,0
33042,0
33043,0
33043,0
33044,0
33045,1
33046,0
33047,1
33048,0
33049,0
33050,0
33051,1
33052,1
33053,0
33054,1
33055,0
33056,1
33057,1
33058,0
33059,0
33060,0
33061,1
33062,0
33063,0
33064,1
33065,0
33066,0
33067,1
33068,1
33069,0
33070,0
33071,0
33072,1
33073,1
33074,0
33075,1
33076,0
33077,1
33078,0
33079,1
33080,1
33081,0
33082,1
33083,0
33084,0
33085,1
33086,0
33087,0
33088,0
33089,1
33090,1
33091,1
33092,0
33093,0
33094,1
33095,1
33096,0
33097,0
33098,1
33099,1
33100,0
33101,0
33102,0
33103,0
33104,1
33105,0
33106,1
33107,0
33108,1
33109,0
33110,0
33111,1
33112,0
33113,0
33114,0
33115,1
33116,0
33117,0
33117,1
33118,1
33119,1
33120,0
33121,0
33121,0
33122,0
33123,0
33124,0
33124,1
33125,0
33126,1
33127,1
33128,1
33129,1
33130,1
33131,1
33132,0
33133,0
33134,0
33135,0
33136,0
33137,0
33138,0
33139,0
33140,0
33141,1
33142,0
33143,0
33144,1
33145,1
33146,1
33147,0
33148,1
33149,1
33150,0
33151,0
33152,1
33153,0
33154,1
33155,0
33156,0
33157,1
33158,0
33159,1
33160,0
33161,1
33162,0
33163,1
33164,0
33165,0
33166,0
33167,0
33168,0
33169,1
33170,1
33171,0
33172,1
33173,0
33174,0
33175,0
33176,0
33177,0
33178,0
33179,0
33180,0
33181,0
33182,1
33183,1
33184,0
33185,1
33186,0
33187,0
33188,0
33189,1
33190,0
33191,0
33192,0
33193,1
33194,1
33195,0
33196,1
33197,0
33198,0
33199,0
33200,1
33201,0
33202,0
33203,0
33204,0
33205,0
33206,0
33207,0
33208,0
33209,1
33210,1
33211,1
33212,0
33213,0
33214,1
33215,0
33216,0
33217,1
33218,1
33219,0
33220,0
33221,1
33222,1
33223,1
33224,1
33225,1
33226,0
33227,0
33228,1
33229,0
33230,0
33231,0
33232,0
33233,0
33234,0
33235,0
33236,0
33237,0
33238,0
33239,0
33240,0
33241,1
33242,0
33243,0
33244,1
33245,1
33246,0
33247,0
33248,0
33249,0
33250,0
33251,0
33252,1
33253,0
33253,0
33254,0
33255,0
33256,0
33257,1
33258,1
33259,0
33260,1
33261,1
33262,1
33263,0
33264,0
33265,0
33266,1
33267,1
33268,0
33269,0
33270,0
33271,1
33272,0
33273,0
33274,0
33275,1
33276,1
33277,0
33278,0
33279,0
33280,0
33281,0
33282,0
33283,0
33284,1
33285,0
33286,0
33287,1
33288,1
33289,0
33290,0
33291,1
33292,0
33293,0
33294,0
33295,0
33296,0
33297,1
33298,0
33299,0
33300,0
33300,1
33301,0
33302,0
33303,1
33304,0
33305,0
33306,0
33307,1
33308,1
33309,0
33310,0
33311,1
33312,1
33313,0
33314,0
33315,1
33316,1
33317,0
33318,0
33319,0
33320,1
33321,0
33322,0
33323,0
33324,0
33325,0
33326,0
33327,0
33328,0
33329,1
33330,1
33331,1
33332,1
33333,0
33333,0
33334,1
33335,1
33336,1
33337,0
33338,1
33339,0
33340,1
33341,0
33342,1
33343,0
33344,1
33345,0
33346,0
33347,0
33348,0
33349,0
33350,1
33351,0
33352,0
33353,1
33354,0
33355,1
33356,0
33357,0
33358,1
33359,0
33360,1
33361,0
33362,0
33363,1
33364,0
33365,0
33366,0
33367,1
33368,1
33369,1
33370,0
33371,1
33372,1
33373,0
33374,1
33375,0
33376,0
33377,0
33378,1
33379,1
33380,0
33381,1
33382,0
33383,0
33384,1
33385,0
33386,0
33387,1
33388,1
33389,0
33390,1
33391,1
33392,0
33393,1
33394,1
33395,0
33396,0
33397,1
33398,1
33399,1
33400,0
33401,0
33402,0
33403,0
33404,0
33405,1
33406,0
33407,0
33408,0
33409,0
33410,1
33411,0
33412,0
33413,0
33414,0
33415,0
33416,1
33417,1
33418,0
33419,0
33420,0
33421,0
33422,1
33423,0
33424,1
33425,0
33426,0
33427,0
33428,1
33429,1
33430,1
33431,0
33432,1
33433,0
33434,1
33435,1
33436,0
33437,0
33438,0
33439,0
33440,1
33441,1
33442,0
33443,1
33444,0
33445,0
33446,0
33447,1
33448,0
33449,1
33450,0
33451,0
33452,1
33453,1
33454,0
33455,0
33456,0
33457,0
33458,1
33459,0
33460,0
33461,1
33462,0
33463,0
33464,0
33465,1
33466,0
33467,1
33468,1
33469,1
33470,0
33471,0
33472,1
33473,0
33474,0
33475,1
33476,0
33477,0
33478,0
33479,0
33480,1
33481,1
33482,0
33483,0
33484,0
33485,1
33486,1
33487,0
33488,0
33489,0
33490,1
33491,1
33492,0
33493,1
33494,1
33495,0
33496,0
33497,0
33498,0
33499,0
33500,1
33501,1
33502,0
33503,0
33504,1
33505,0
33506,1
33507,1
33508,0
33509,0
33510,1
33511,0
33512,1
33513,0
33514,0
33515,0
33516,0
33517,1
33518,0
33519,0
33520,1
33521,1
33522,0
33523,0
33524,0
33525,0
33526,0
33527,0
33528,0
33529,0
33530,0
33531,1
33532,0
33533,1
33534,0
33535,1
33536,0
33537,0
33538,0
33539,0
33540,1
33541,0
33542,0
33543,1
33544,0
33545,1
33546,1
33547,0
33548,1
33549,0
33550,1
33551,1
33552,1
33553,0
33554,1
33555,0
33556,0
33557,0
33558,0
33559,1
33560,0
33561,1
33562,0
33563,0
33564,0
33565,1
33566,1
33567,1
33568,0
33569,0
33570,0
33571,1
33572,0
33573,0
33574,0
33575,1
33576,1
33577,0
33578,0
33578,0
33579,0
33580,0
33581,0
33582,0
33583,1
33584,1
33585,0
33586,1
33587,1
33588,1
33589,0
33589,0
33590,1
33591,0
33592,0
33593,1
33594,1
33595,0
33596,0
33597,0
33598,0
33599,0
33600,0
33601,1
33602,0
33603,0
33604,0
33605,0
33606,1
33607,0
33608,0
33609,0
33610,0
33611,1
33612,0
33613,1
33614,0
33615,1
33616,0
33617,0
33618,1
33619,0
33620,0
33621,1
33622,0
33623,0
33624,0
33625,1
33626,0
33626,0
33627,0
33628,0
33629,0
33630,0
33631,1
33632,0
33633,0
33634,0
33635,0
33636,1
33637,1
33638,1
33639,0
33640,1
33641,0
33642,1
33643,0
33644,0
33645,0
33646,0
33647,1
33648,0
33649,1
33650,0
33651,1
33652,1
33653,1
33654,1
33655,1
33656,1
33657,1
33658,0
33659,0
33660,1
33661,0
33662,0
33663,1
33664,1
33665,0
33666,1
33667,0
33668,0
33669,1
33670,0
33671,0
33672,1
33673,1
33674,1
33675,0
33676,0
33677,1
33678,0
33679,0
33680,1
33681,1
33682,0
33683,0
33684,0
33685,1
33686,0
33687,1
33688,1
33689,0
33690,0
33691,0
33692,0
33693,0
33694,0
33695,0
33696,1
33697,1
33698,0
33699,0
33700,0
33701,0
33702,1
33703,0
33703,0
33704,1
33705,0
33706,0
33707,1
33708,0
33709,0
33710,0
33711,1
33712,1
33713,0
33714,0
33715,1
33716,1
33717,0
33718,1
33719,0
33720,0
33721,0
33722,0
33723,1
33724,0
33725,1
33726,0
33727,0
33728,0
33729,1
33730,0
33731,1
33732,0
33733,0
33734,1
33735,0
33736,0
33737,1
33738,0
33739,1
33740,1
33741,0
33742,1
33743,1
33744,1
33745,0
33746,1
33747,1
33748,0
33749,1
33750,1
33751,0
33752,0
33753,1
33754,0
33755,0
33756,1
33757,0
33758,0
33758,1
33759,1
33760,0
33761,0
33762,1
33763,0
33764,1
33765,0
33766,0
33767,1
33768,1
33769,1
33770,1
33771,1
33772,0
33773,0
33774,1
33775,0
33776,0
33777,1
33778,0
33779,0
33780,1
33781,0
33782,0
33783,1
33784,1
33785,0
33785,1
33786,0
33787,1
33788,0
33789,0
33790,0
33791,0
33792,1
33793,0
33794,1
33795,0
33796,0
33797,1
33798,0
33799,0
33800,0
33801,1
33802,1
33803,0
33804,1
33805,0
33806,1
33807,1
33808,0
33809,0
33810,0
33811,1
33812,0
33813,1
33814,0
33815,0
33816,0
33817,1
33818,1
33819,0
33820,0
33821,0
33822,0
33822,0
33823,0
33824,0
33825,1
33826,0
33827,1
33828,1
33829,1
33830,0
33831,0
33832,0
33833,0
33834,1
33835,0
33836,0
33837,1
33838,1
33839,1
33840,0
33841,0
33842,0
33843,0
33844,1
33845,0
33846,1
33847,0
33848,0
33848,0
33849,0
33850,1
33851,0
33852,0
33853,1
33854,0
33855,0
33856,1
33857,1
33858,0
33859,1
33860,0
33861,0
33862,1
33863,1
33864,1
33865,0
33866,0
33867,0
33868,0
33869,1
33870,0
33871,0
33872,1
33873,0
33874,0
33875,1
33876,1
33877,0
33878,1
33879,0
33880,1
33881,0
33882,0
33883,1
33884,0
33885,0
33886,1
33887,0
33888,1
33889,1
33890,1
33891,1
33892,0
33893,0
33894,0
33895,0
33896,1
33897,0
33898,1
33899,0
33900,0
33901,0
33902,1
33903,0
33904,1
33905,0
33906,1
33907,0
33908,0
33909,0
33910,0
33911,0
33912,1
33913,1
33914,1
33915,0
33916,0
33917,0
33918,1
33919,0
33920,1
33921,0
33922,0
33923,0
33924,0
33925,0
33926,1
33927,1
33928,1
33929,0
33930,1
33931,0
33932,1
33933,1
33934,1
33935,0
33936,1
33937,0
33938,1
33939,0
33940,1
33941,0
33942,0
33943,0
33944,0
33945,0
33946,0
33947,0
33948,0
33949,1
33950,0
33951,1
33952,1
33953,1
33954,0
33955,0
33956,1
33957,0
33958,0
33959,0
33960,1
33961,0
33962,0
33963,1
33964,1
33965,0
33966,0
33967,1
33968,0
33969,0
33969,1
33970,1
33971,1
33972,1
33973,1
33974,1
33975,0
33976,0
33977,0
33978,1
33979,1
33980,0
33981,0
33982,0
33983,0
33984,1
33985,0
33986,1
33987,1
33988,1
33989,0
33990,1
33991,1
33992,1
33993,1
33994,0
33995,0
33996,1
33997,0
33998,1
33999,0
34000,1
34001,0
34002,0
34003,0
34004,0
34005,0
34006,1
34007,1
34008,0
34009,0
34010,0
34011,0
34012,1
34013,0
34014,0
34015,0
34016,0
34017,0
34018,0
34019,0
34020,0
34021,0
34022,0
34023,0
34024,0
34025,0
34026,1
34027,1
34028,0
34029,0
34030,0
34031,1
34032,0
34033,0
34034,1
34035,0
34036,1
34037,1
34038,0
34039,1
34040,0
34041,0
34042,0
34043,0
34044,0
34045,0
34046,1
34047,1
34048,1
34049,0
34049,0
34050,0
34051,0
34052,1
34053,0
34054,1
34055,1
34056,0
34057,0
34058,0
34059,0
34060,1
34061,1
34062,1
34063,1
34064,1
34065,0
34066,0
34067,0
34068,0
34069,0
34070,1
34071,0
34072,1
34073,0
34074,1
34075,1
34076,0
34077,0
34078,0
34079,1
34080,0
34081,0
34082,1
34083,0
34084,0
34085,0
34086,0
34086,0
